Contextual influences	has annotation	BCIO:006086---behavioural opportunity
Contextual influences	has annotation	BCIO:050268---self-regulation process
Self-change processes	has annotation	BCIO:050268---self-regulation process
60---Social Action Theory (Ewart)	has construct	Action contexts
60---Social Action Theory (Ewart)	has construct	Generative capabilities
Action contexts	Influences	Generative capabilities
Action contexts	has annotation	ENVO:01000254---environmental system
Generative capabilities	has annotation	BCIO:050848---capability to imagine future scenarios
60---Social Action Theory (Ewart)	has construct	Action contexts
60---Social Action Theory (Ewart)	has construct	Social interaction processes
Action contexts	Influences	Social interaction processes
Action contexts	has annotation	ENVO:01000254---environmental system
Social interaction processes	has annotation	BCIO:006099---social influence behaviour
60---Social Action Theory (Ewart)	has construct	Settings
60---Social Action Theory (Ewart)	has construct	Social interaction processes
Settings	Influences	Social interaction processes
Settings	has annotation	ENVO:01000254---environmental system
Social interaction processes	has annotation	BCIO:006099---social influence behaviour
60---Social Action Theory (Ewart)	has construct	Organisational systems
60---Social Action Theory (Ewart)	has construct	Social interaction processes
Organisational systems	Influences	Social interaction processes
Organisational systems	has annotation	ENVO:01000254---environmental system
Social interaction processes	has annotation	BCIO:006099---social influence behaviour
60---Social Action Theory (Ewart)	has construct	Relationship systems
60---Social Action Theory (Ewart)	has construct	Generative capabilities
Relationship systems	Influences	Generative capabilities
Relationship systems	has annotation	BCIO:006001---social environmental system
Generative capabilities	has annotation	BCIO:050848---capability to imagine future scenarios
60---Social Action Theory (Ewart)	has construct	Organisational systems
60---Social Action Theory (Ewart)	has construct	Generative capabilities
Organisational systems	Influences	Generative capabilities
Organisational systems	has annotation	ENVO:01000254---environmental system
Generative capabilities	has annotation	BCIO:050848---capability to imagine future scenarios
60---Social Action Theory (Ewart)	has construct	Relationship systems
60---Social Action Theory (Ewart)	has construct	Social interaction processes
Relationship systems	Influences	Social interaction processes
Relationship systems	has annotation	BCIO:006001---social environmental system
Social interaction processes	has annotation	BCIO:006099---social influence behaviour
60---Social Action Theory (Ewart)	has construct	Temperament
60---Social Action Theory (Ewart)	has construct	Social interaction processes
Temperament	Influences	Social interaction processes
Temperament	has annotation	MF:0000202---personality
Social interaction processes	has annotation	BCIO:006099---social influence behaviour
60---Social Action Theory (Ewart)	has construct	Temperament
60---Social Action Theory (Ewart)	has construct	Generative capabilities
Temperament	Influences	Generative capabilities
Temperament	has annotation	MF:0000202---personality
Generative capabilities	has annotation	BCIO:050848---capability to imagine future scenarios
60---Social Action Theory (Ewart)	has construct	Biological conditions
60---Social Action Theory (Ewart)	has construct	Social interaction processes
Biological conditions	Influences	Social interaction processes
Biological conditions	has annotation	MF:0000032---bodily disposition
Social interaction processes	has annotation	BCIO:006099---social influence behaviour
60---Social Action Theory (Ewart)	has construct	Biological conditions
60---Social Action Theory (Ewart)	has construct	Generative capabilities
Biological conditions	Influences	Generative capabilities
Biological conditions	has annotation	MF:0000032---bodily disposition
Generative capabilities	has annotation	BCIO:050848---capability to imagine future scenarios
60---Social Action Theory (Ewart)	has construct	Action linkage
60---Social Action Theory (Ewart)	has construct	Social interdependence
Action linkage	Part of	Social interdependence
Action linkage	has annotation	BCIO:050804---behaviour chain
Social interdependence	has annotation	BCIO:006099---social influence behaviour
60---Social Action Theory (Ewart)	has construct	Goal congruence
60---Social Action Theory (Ewart)	has construct	Social interdependence
Goal congruence	Part of	Social interdependence
Goal congruence	has annotation	BCIO:050321---goal facilitation
Social interdependence	has annotation	BCIO:006099---social influence behaviour
60---Social Action Theory (Ewart)	has construct	Attention control
60---Social Action Theory (Ewart)	has construct	Generative capabilities
Attention control	Part of	Generative capabilities
Attention control	has annotation	BCIO:050214---attentional self-regulation capability
Generative capabilities	has annotation	BCIO:050848---capability to imagine future scenarios
60---Social Action Theory (Ewart)	has construct	Declarative knowledge schemas
60---Social Action Theory (Ewart)	has construct	Generative capabilities
Declarative knowledge schemas	Part of	Generative capabilities
Declarative knowledge schemas	has annotation	BCIO:006052---knowledge
Generative capabilities	has annotation	BCIO:050848---capability to imagine future scenarios
60---Social Action Theory (Ewart)	has construct	Procedural schemas
60---Social Action Theory (Ewart)	has construct	Generative capabilities
Procedural schemas	Part of	Generative capabilities
Procedural schemas	has annotation	BCIO:006046---action schema
Generative capabilities	has annotation	BCIO:050848---capability to imagine future scenarios
60---Social Action Theory (Ewart)	has construct	Direction and mode
60---Social Action Theory (Ewart)	has construct	Attention control
Direction and mode	Part of	Attention control
Direction and mode	has annotation	BCIO:006096---goal pursuit process
Attention control	has annotation	BCIO:050214---attentional self-regulation capability
60---Social Action Theory (Ewart)	has construct	Cueing
60---Social Action Theory (Ewart)	has construct	Attention control
Cueing	Part of	Attention control
Cueing	has annotation	BCIO:007081---cue BCT
Attention control	has annotation	BCIO:050214---attentional self-regulation capability
60---Social Action Theory (Ewart)	has construct	Proactive simulation
60---Social Action Theory (Ewart)	has construct	Constructive thinking
Proactive simulation	Part of	Constructive thinking
Proactive simulation	has annotation	BCIO:050946---mental rehearsal to guide and motivate behaviour
Constructive thinking	has annotation	BCIO:006112---reflective thinking
60---Social Action Theory (Ewart)	has construct	Action planning
60---Social Action Theory (Ewart)	has construct	Constructive thinking
Action planning	Part of	Constructive thinking
Action planning	has annotation	BCIO:050844---action planning
Constructive thinking	has annotation	BCIO:006112---reflective thinking
60---Social Action Theory (Ewart)	has construct	Problem solving
60---Social Action Theory (Ewart)	has construct	Constructive thinking
Problem solving	Part of	Constructive thinking
Problem solving	has annotation	BCIO:050744---problem solving
Constructive thinking	has annotation	BCIO:006112---reflective thinking
60---Social Action Theory (Ewart)	has construct	Outcome expectancies or outcomes?
60---Social Action Theory (Ewart)	has construct	Motivation
Outcome expectancies or outcomes?	Part of	Motivation
Outcome expectancies or outcomes?	has annotation	BCIO:050648---evaluative belief about the positive consequences of a behaviour
Motivation	has annotation	BCIO:006133---behavioural motivation
60---Social Action Theory (Ewart)	has construct	Self-efficacy
60---Social Action Theory (Ewart)	has construct	Motivation
Self-efficacy	Part of	Motivation
Self-efficacy	has annotation	BCIO:006154---self-efficacy belief for a behaviour
Motivation	has annotation	BCIO:006133---behavioural motivation
60---Social Action Theory (Ewart)	has construct	Control
60---Social Action Theory (Ewart)	has construct	Social interaction processes
Control	Part of	Social interaction processes
Control	has annotation	BCIO:006152---belief about control over behaviour
